Year;Month;Day;Tx;Tn;RHx;RHn;U2;Rain
2019;2;19;34,5;17,08;91,79;22,03;2,18;0
2019;2;20;27,46;14,96;100;52,09;2,39;0
2019;2;21;29,6;20,13;66,29;40,9;7,06;0
2019;2;22;35,02;16,13;91,57;29,62;2,94;0
2019;2;23;30,27;12,77;98,1;44,89;1,19;0
2019;2;24;29,87;15,11;100;43,02;1,08;0
2019;2;25;31,79;12,35;99,39;30,05;1,27;8,38
2019;2;26;21,87;13,27;99,62;44,72;1,97;2,29
2019;2;27;23,65;10,77;93,06;40,16;1,23;0
2019;2;28;23,55;14,51;98,3;55,25;0,94;5,08
2019;2;29;--;--;--;--;--;--
2019;2;30;--;--;--;--;--;--
2019;2;31;--;--;--;--;--;--
2019;3;1;27,61;15,03;100;52,21;0,99;0
2019;3;2;25,32;13,9;98,76;67,25;0,71;0
2019;3;3;28,75;12,79;100;40,8;1,12;0
2019;3;4;22,98;13,19;96,99;68,89;1,36;9,14
2019;3;5;30,3;11,05;95,96;35;1,71;0
2019;3;6;30,43;15,71;94,03;37,29;1,56;0
2019;3;7;21,55;12,79;96,99;70,91;3,25;1,78
2019;3;8;20,85;12,88;81,67;56,56;9,82;0
2019;3;9;25,42;13,55;93,17;51,47;4,38;0
2019;3;10;22,14;14,3;90,84;63,99;9,52;30,48
2019;3;11;21,82;13,95;99,62;72,73;4,18;2,03
2019;3;12;24,28;14,29;99,75;61,92;1,18;0,25
2019;3;13;26,38;14,22;97,33;53,58;1,31;0
2019;3;14;28,47;14,11;91,7;38,95;5,83;0
2019;3;15;32,2;20,99;72,65;42,11;5,59;0
2019;3;16;29,91;14,99;97,81;53,25;1,04;0
2019;3;17;22,66;14,73;100;66,55;1,53;0,25
2019;3;18;30,17;16,41;98,35;46,63;2,68;0
2019;3;19;29,12;15,31;99,36;50,36;1,53;0
2019;3;20;24,79;9,17;99,53;54,75;1,17;0
2019;3;21;24,34;7,32;100;42,44;4,53;0
2019;3;22;28,25;17,11;73,01;34,72;6,34;0
2019;3;23;35,01;19,33;68,63;15,52;2,81;0
2019;3;24;29,32;12,35;91,55;40,73;1,8;0
2019;3;25;22,84;14,48;96,49;56,69;6,5;0
2019;3;26;27,26;15,97;78,62;38,85;8,55;0
2019;3;27;30,52;13,37;95,22;18,28;1,71;0
2019;3;28;27,71;10,65;99,46;46,71;0,99;0
2019;3;29;27,91;11,85;100;49,29;1,16;0
2019;3;30;27,58;13,34;97,76;42,59;1,25;0
2019;3;31;22,83;13,28;95,25;45,05;1,57;5,59
2019;4;1;17,99;11,41;88,94;45,87;3,69;0
2019;4;2;23,99;13,37;67,02;31,03;8,42;0
2019;4;3;28,78;11,38;81,3;20,96;1,82;0
2019;4;4;16,52;10,15;98,76;78,62;1,37;9,14
2019;4;5;20,91;11,54;86,49;48,17;7,26;0
2019;4;6;27,75;12;70,09;25,66;2,82;0
2019;4;7;30,5;15,32;91,44;30,42;1,89;0
2019;4;8;25,05;12,1;98,53;46,36;1,76;0
2019;4;9;28,45;17,56;79,9;42,43;4,99;0
2019;4;10;28,97;12,71;98,04;33,28;1,58;0
2019;4;11;27,44;11,81;100;52,65;1,02;0
2019;4;12;24,26;10,89;100;61,62;0,94;0,51
2019;4;13;17,48;9,66;100;69,97;0,93;3,05
2019;4;14;17,79;9,15;97,45;53,34;1,03;10,41
2019;4;15;21,23;8,67;93,71;52,72;3,02;0
2019;4;16;21,28;8,62;94,51;48,86;2,27;0
2019;4;17;21,8;11,72;73,68;43,23;4,12;0
2019;4;18;27,96;10,98;77,98;23,65;1,64;0
2019;4;19;26,59;12,55;97,43;24,9;1,88;15,75
2019;4;20;18,05;12,65;99,6;69,91;2,15;4,06
2019;4;21;20,36;13,86;81,46;51,49;9,74;0
2019;4;22;21,54;15,01;78,18;50,71;9,88;0
2019;4;23;18,85;15,01;92,2;67,84;7,5;1,78
2019;4;24;26,34;15,4;87,48;48,89;4,76;0
2019;4;25;27,53;10,62;99,84;38,12;1,2;0
2019;4;26;25,3;9,38;100;52,92;0,87;0
2019;4;27;26,98;10,47;96,98;44,14;1,03;0
2019;4;28;31,55;13,1;86,96;16,18;1,67;0
2019;4;29;30,98;11,98;87,45;15,53;1,69;0
2019;4;30;26,08;13,1;98,19;28,16;1,45;1,27
2019;4;31;--;--;--;--;--;--
2019;5;1;23,78;9,66;100;50,96;0,92;0
2019;5;2;20,88;10,61;99,12;59,22;3,07;14,73
2019;5;3;18,12;11,59;100;57,35;1,67;0
2019;5;4;17,73;10,77;87,94;42,12;5,5;0
2019;5;5;26,49;11,87;67,14;27,08;3,25;0
2019;5;6;24,27;9,75;97,86;33,4;1,75;0
2019;5;7;21,73;7,98;98,51;53,96;1,02;3,3
2019;5;8;14,33;8,32;100;90,89;1,43;25,4
2019;5;9;22,28;9,48;100;52,85;0,71;0
2019;5;10;27,13;9,36;96,46;27,9;1,3;0
2019;5;11;29,23;13,9;75,1;27,86;1,49;0
2019;5;12;23,8;12,04;98,38;47,32;1,39;0
2019;5;13;26,24;12,02;84,72;27,43;2,63;0
2019;5;14;26,14;15,24;86,15;35,17;1,31;0
2019;5;15;20,49;8,92;98,58;55,24;1,47;0
2019;5;16;21,75;8,12;95,12;41,24;2,66;0
2019;5;17;27,78;10,7;95,31;21,74;1,37;0
2019;5;18;21,51;9,44;96,65;51,03;0,96;0
2019;5;19;20,53;8,36;96,26;52,02;2,72;52,83
2019;5;20;16,36;10,02;100;49,04;3,28;7,37
2019;5;21;16,2;8,65;95,93;68,87;1,48;0,76
2019;5;22;20,46;7,5;96,29;55,57;1,53;0
2019;5;23;21,13;7,18;98,7;48,33;1,2;0
2019;5;24;25,71;5,13;84,91;25,27;1,11;0
2019;5;25;30,18;10,72;73,23;21,57;1,5;0
2019;5;26;28,07;12,57;94,16;23,09;2,01;0
2019;5;27;17,97;12,39;95,86;65,52;5,92;0,25
2019;5;28;17,75;11,8;85,36;58,81;9,53;0
2019;5;29;26,41;11,49;75,7;27,32;1,8;0
2019;5;30;20,92;7,54;94,79;47,45;1,69;0
2019;5;31;19,96;5,96;98,95;56,27;0,78;0
2019;6;1;20,46;6,97;99,64;57,85;0,93;0
2019;6;2;20,19;9,09;96,84;62,93;0,85;0
2019;6;3;25,25;11,45;79,88;29,74;1,55;0
2019;6;4;17,94;10,65;99,82;56,96;2,12;30,73
2019;6;5;14,25;9,84;96,83;69,22;3,71;33,27
2019;6;6;15,09;4,2;93,86;48,46;1,57;0
2019;6;7;16,7;4,13;97,45;45,21;1,48;6,6
2019;6;8;23,32;9,3;100;57,11;0,81;0
2019;6;9;25,97;13,83;98,14;19,23;3,08;8,13
2019;6;10;15,41;11,65;100;82,48;2,53;2,29
2019;6;11;18,81;9,72;97,77;59,88;2,82;8,38
2019;6;12;13,73;6,91;97,76;69,17;2,03;4,83
2019;6;13;15,85;3,09;96,04;42,14;1,2;0
2019;6;14;20,94;2,95;87,88;25,95;1,32;0
2019;6;15;19,64;5,81;81,23;24,79;1,46;0
2019;6;16;23,75;4,69;78,95;17,93;1,68;0
2019;6;17;21,67;7,41;76,18;25,53;1,34;0
2019;6;18;26,24;10,02;67,22;18,48;1,75;0
2019;6;19;23,06;9,88;75,59;30,9;1,89;0
2019;6;20;25,91;9,06;75,9;24,46;1,67;0
2019;6;21;20,49;8,43;97,34;26,87;4,21;88,39
2019;6;22;16,59;11,13;99,38;76,17;2,03;22,86
2019;6;23;19,41;6,15;97,12;49,94;1,12;0
2019;6;24;17,37;4,76;98,48;58,65;3,3;0
2019;6;25;16,51;11,8;82,99;61,76;8,83;0
2019;6;26;21,12;8,11;96,34;42,29;3,85;0
2019;6;27;19,47;5,95;96,88;29,59;3,36;34,04
2019;6;28;13,82;9,35;100;71,72;3,87;9,14
2019;6;29;15,33;9,77;99,33;64,3;3,16;0
2019;6;30;15,88;7,35;98,33;60,03;2,2;36,58
2019;6;31;--;--;--;--;--;--
2019;7;1;15,01;9,63;100;70,58;2,51;12,7
2019;7;2;12,03;9,68;98,91;81,91;3,85;53,85
2019;7;3;15,14;9,59;100;86,95;1,74;1,27
2019;7;4;16,32;10,31;97,76;71,4;1,36;10,67
2019;7;5;18,55;6,14;98,6;40,23;1,16;0,51
2019;7;6;12,66;9,45;100;89,07;2,63;36,58
2019;7;7;17,18;11,66;100;65,17;1,82;2,03
2019;7;8;14,58;10,07;99,02;83,78;2,27;0,25
2019;7;9;23,43;7,96;98,55;45,67;1,08;0
2019;7;10;22,61;6,33;100;50,86;0,92;0
2019;7;11;20,54;9,03;97,91;42,51;1,31;0
2019;7;12;16,87;8,61;100;60,49;3,7;0
2019;7;13;20,19;5,89;95,75;46,36;1,14;0
2019;7;14;18,09;5,65;98,1;58,09;1,23;0
2019;7;15;19,61;3,7;99,43;57,39;0,75;0
2019;7;16;19,74;5,28;93,98;31,29;1,41;0
2019;7;17;14,72;8,22;96,01;71,34;3;1,27
2019;7;18;15,06;11,7;100;84,17;5,04;27,18
2019;7;19;13,61;6,74;99,13;70,94;2,84;7,37
2019;7;20;12,85;5,27;92,75;42,04;3,74;0
2019;7;21;22,29;4,2;79,86;15,38;1,46;0
2019;7;22;17,39;9,28;96,74;34,81;3,62;28,19
2019;7;23;12,36;7,63;99,72;80,85;5,36;36,32
2019;7;24;15,44;8,37;97,96;72,3;3,61;1,27
2019;7;25;15,83;10,19;98,99;65,39;2,74;3,56
2019;7;26;22,21;6,95;100;36,22;0,8;0
2019;7;27;25,88;7,91;91,08;25,97;1,05;0
2019;7;28;18,82;8,21;94,03;40,47;1,3;0
2019;7;29;15,29;8;98,67;53,56;3,21;20,57
2019;7;30;13,24;9,62;97,89;78,83;5,55;29,97
2019;7;31;16,72;7,13;100;61,52;1,33;3,3
2019;8;1;20,64;7,85;88,26;36,41;2,34;0
2019;8;2;18,76;6,7;97,46;52,84;1,11;0
2019;8;3;18,93;5,96;98,48;59,44;0,93;0
2019;8;4;17,4;5,08;99,86;57,01;1,92;0
2019;8;5;14,89;10,25;99,3;83,45;4,08;5,84
2019;8;6;17,1;7,54;100;68,81;2,56;0,51
2019;8;7;12,15;6,92;99,85;80,76;2,63;13,46
2019;8;8;12,7;7,14;99,55;74,15;0,81;1,78
2019;8;9;15,26;7,16;96,08;64,79;1,54;0
2019;8;10;19,64;5,65;96,05;36,63;1,79;12,7
2019;8;11;14,86;9,54;100;62,65;3,03;18,03
2019;8;12;15,38;7,16;99,48;64,64;1,29;0,51
2019;8;13;15,7;5,28;98,36;63,79;1,13;13,97
2019;8;14;20,41;7,97;100;62,57;1,02;1,52
2019;8;15;24,08;7,21;99,22;36;1,14;0
2019;8;16;22,39;4,24;100;45,83;4,1;0
2019;8;17;22,93;13,97;64,42;30,65;6,86;0
2019;8;18;20,36;10,82;89,56;45,82;1,7;0
2019;8;19;17,2;5,68;94,34;52,1;1,85;0
2019;8;20;22,89;4,85;94,86;41,17;1,24;0
2019;8;21;29,79;7,81;75,49;13,06;1,73;0
2019;8;22;27,22;7,1;97,82;21,6;1,23;0
2019;8;23;27,13;6,43;80,61;22,57;1,38;0
2019;8;24;26,1;8,63;65,97;16,56;1,65;0
2019;8;25;17,65;7,64;97,15;53,64;1,71;0,25
2019;8;26;14,12;6,38;96,66;63,65;0,91;0,25
2019;8;27;14,97;7,97;99,83;57,09;0,84;3,05
2019;8;28;16,2;5,86;93,58;48,18;1,32;0,25
2019;8;29;15,99;3,61;96,48;44,31;0,88;0
2019;8;30;12,7;5,26;98,64;74,21;1,59;10,16
2019;8;31;15,96;6,86;97,2;58,97;1,4;1,02
2019;9;1;18,32;9,38;99,91;69,44;0,66;0,25
2019;9;2;21,66;6,12;98,62;44,5;1,04;0
2019;9;3;21,23;4,27;99,11;62,47;0,92;0
2019;9;4;18,61;6,12;100;56,97;5,84;0
2019;9;5;19,66;11,58;79;46,28;10,6;0
2019;9;6;27,25;8,88;79,98;29,06;1,63;0
2019;9;7;34,02;13,77;57,35;11,84;1,89;0
2019;9;8;33,69;13,68;92,46;21,34;2,29;0
2019;9;9;24,36;11,84;100;37,1;0,75;0
2019;9;10;23;10,13;99,93;42,6;2,13;0
2019;9;11;19,93;11,6;89,43;57,56;1,75;1,27
2019;9;12;13,95;8,9;98,96;63,95;2,49;26,67
2019;9;13;16,74;6,52;99,48;46,43;1,28;0
2019;9;14;20,48;7,02;90,42;35,82;1,12;0
2019;9;15;21,41;8,59;96,98;28,07;1,9;0
2019;9;16;24,24;10,39;99,42;43,7;0,76;0,25
2019;9;17;24,96;9,06;100;53,27;0,85;0
2019;9;18;25,25;9,84;100;34,98;1,56;0
2019;9;19;33,84;16,64;80,38;17,25;3,13;2,29
2019;9;20;21,24;10,29;100;59,89;2,69;0
2019;9;21;14,37;10,53;99,15;78,06;1,05;26,42
2019;9;22;17,48;10,49;98,08;48,14;2,75;2,54
2019;9;23;23,15;9,56;87,45;30,47;3,23;0
2019;9;24;22,43;14,32;73,46;41,27;10,1;0
2019;9;25;30,25;12,57;70,85;15,05;2,54;0
2019;9;26;34,53;14,84;56,29;12,82;1,86;0
2019;9;27;32,53;16,87;71,58;17,15;1,98;0
2019;9;28;31;13,95;83,83;17,87;3,06;0
2019;9;29;18,16;12,77;93,97;64,66;5,65;3,05
2019;9;30;20,9;10,81;89,95;46,12;2,76;0
2019;9;31;--;--;--;--;--;--
2019;10;1;25,02;12,71;74,67;30,13;4,53;0
2019;10;2;25,58;10,36;92,46;26,73;1,77;0
2019;10;3;21,48;8,47;97,52;52,27;1,5;0
2019;10;4;20,83;9,34;95,96;51,24;2,05;0
2019;10;5;26,38;5,81;98,42;31,94;1,34;0
2019;10;6;20,42;7,99;99,61;55,33;1,19;0
2019;10;7;21,76;10,44;98,24;55,16;1,91;0
2019;10;8;22,26;12,44;98,51;46,27;2,84;8,13
2019;10;9;14,89;8,91;96,35;52,55;2,14;0,25
2019;10;10;22,95;9,67;80,39;33,07;4,37;0
2019;10;11;27,71;6,53;99,36;17,95;1,19;0
2019;10;12;25,06;5,66;97,18;34,5;3,14;0
2019;10;13;27,68;14,83;75,49;28,97;6,86;0
2019;10;14;23,34;11,56;92,79;49,26;1,87;0
2019;10;15;27,3;6,98;99,33;11,92;1,32;0
2019;10;16;30,27;7,33;99,68;37,29;1,03;0
2019;10;17;28,47;12,11;99,62;53,22;1,03;0
2019;10;18;29,64;10,5;99,91;41,99;1,11;0
2019;10;19;27,22;11,49;100;50,77;1,22;0
2019;10;20;21,41;11,45;100;57,98;1,37;3,81
2019;10;21;18,75;10,18;92,95;51,3;3,86;2,03
2019;10;22;23,51;9,47;94,76;32,56;3,44;0
2019;10;23;14,51;8,48;98,89;69,39;1,22;8,13
2019;10;24;20,85;9,42;99,29;30,15;2,37;7,87
2019;10;25;15,79;11,62;100;66,05;2,93;61,98
2019;10;26;22,35;10,15;100;43,2;1,46;0
2019;10;27;17,49;10,52;97,84;58,22;3,29;36,07
2019;10;28;14,42;8,02;97,51;62,54;2,59;8,89
2019;10;29;17,48;7,2;98,38;41,33;1,43;0
2019;10;30;18,94;7,72;95,94;46,5;2,83;0
2019;10;31;25,27;12,35;76,11;28,08;7,09;0
2019;11;1;28,64;9,95;76,74;20,61;2,03;0
2019;11;2;22,47;7,92;92,43;39,82;2,85;0
2019;11;3;21,96;11,85;99,23;55,21;2,07;0
2019;11;4;31,55;14,72;72,39;32,86;2,99;0
2019;11;5;29,77;14,7;92,62;28,32;2,29;0
2019;11;6;18,48;11,35;98,42;63,79;3,86;0,25
2019;11;7;15,7;9,06;96,41;71,57;1,6;0,25
2019;11;8;26,41;12,6;75,75;32,74;8,08;0
2019;11;9;27,49;17,03;74,28;37,23;7,96;0
2019;11;10;27,23;16,99;84,04;41,53;7,1;0
2019;11;11;20,63;13,28;100;65,84;1,01;2,03
2019;11;12;23,6;15,18;100;56,95;5,12;1,02
2019;11;13;23,53;15,49;87,46;53,06;9,3;0
2019;11;14;23,94;15,36;79,38;55,15;6,99;0
2019;11;15;30,09;11,86;100;47,59;3,86;0
2019;11;16;23,71;13,36;90,49;58,5;9,84;0
2019;11;17;18,59;11,87;87,91;47,75;4,4;0
2019;11;18;20,54;9,11;72,72;40,32;3,48;0
2019;11;19;20,71;11,26;78,1;48,86;3,07;0
2019;11;20;27,32;10,22;93,48;29,27;2,2;0
2019;11;21;24,38;7,78;96,9;52,15;1,36;0
2019;11;22;27,48;7,81;99,07;34,62;1,41;0
2019;11;23;22,91;10,86;96,05;50,45;1,79;0
2019;11;24;24,2;10,41;98,16;44,93;1,37;0
2019;11;25;26,5;8,88;96,5;29,87;1,66;0
2019;11;26;29,67;6,43;97,88;22,17;1,31;0
2019;11;27;30,3;6,89;100;43,01;1,52;0
2019;11;28;35,63;10,39;93,84;13,08;1,38;0
2019;11;29;26,09;11,61;97,41;36,47;1,76;0
2019;11;30;23,48;12,45;84,03;30,54;1,93;0
2019;11;31;--;--;--;--;--;--
2019;12;1;28,4;14,64;76,99;35,84;4,26;0
2019;12;2;24,33;13,58;96,69;39,88;2,52;13,97
2019;12;3;19,67;10,09;95;42,9;4,94;0
2019;12;4;25,05;11,89;64,73;33,12;9,49;0
2019;12;5;34,36;14,48;60,19;12,3;2,55;0
2019;12;6;30,9;15,32;93,57;23,42;1,95;0
2019;12;7;29,72;14,38;82,34;37,51;5,81;0
2019;12;8;24,62;16,86;79,7;49,5;11,86;0
2019;12;9;30,05;16,98;79,79;37,71;7,17;0
2019;12;10;30,27;17,43;76,61;41,75;4,51;0
2019;12;11;27,37;12,86;97,43;52,03;2,44;0
2019;12;12;31,13;14,53;86,6;39,23;3,8;0
2019;12;13;30,52;16,38;96,97;41,71;2,03;0
2019;12;14;24,35;13,19;100;40,35;2,61;7,37
2019;12;15;19,43;9,51;92,24;52,97;1,93;0,25
2019;12;16;30,97;10,01;84,44;20,12;1,66;0
2019;12;17;28,86;12,92;96,82;21,25;3,44;5,08
2019;12;18;20,88;12,34;99,1;46,32;3,96;0
2019;12;19;18,63;13,7;95,03;68,18;3,71;0,25
2019;12;20;26,12;14,95;95;49,97;2,74;3,56
2019;12;21;21,31;13,78;99,08;50,49;2,12;0
2019;12;22;29,7;11,45;94,13;27,72;1,71;0
2019;12;23;27,91;10,94;97,51;34,33;1,4;0
2019;12;24;24,75;8,95;97,97;40,09;2,11;0
2019;12;25;22,56;10,15;98,47;40,17;2,56;9,14
2019;12;26;16,17;11,39;99,67;55,94;3,58;6,6
2019;12;27;23,99;9,89;99,09;31,7;5,53;0
2019;12;28;29,67;15,35;77,9;29,64;7,48;0
2019;12;29;30,44;16,89;81,01;31,69;8,13;0
2019;12;30;27,32;16,57;80,44;45,07;7,33;0
2019;12;31;29,45;16,23;76,06;37,63;7,22;0
2020;1;1;31,38;18,73;73,75;37,24;5,37;0
2020;1;2;28,72;13,04;95,14;52,54;2,52;0
2020;1;3;27,87;11,65;97,54;48,65;1,2;0
2020;1;4;30,49;12,3;99,38;42,48;1,32;0
2020;1;5;22,39;13,29;96,59;64,51;1,18;0
2020;1;6;25,34;15,62;93,72;53,21;1,51;0
2020;1;7;33,03;18,04;84,68;30,96;2,56;0
2020;1;8;28,54;15,15;93,05;42,15;2,1;0
2020;1;9;27,18;16,17;91,59;40,53;2,37;0
2020;1;10;31,64;16,16;90,89;31,21;2,84;0
2020;1;11;31,65;13,21;96,03;28,91;1,48;0
2020;1;12;33,23;14,09;99,82;35,02;2,38;0
2020;1;13;34,9;15,75;88,17;33,06;2,83;0
2020;1;14;35,91;16,16;89,03;33,33;2,44;0
2020;1;15;38,12;17,84;92,41;28,31;5,35;0
2020;1;16;35,63;20,64;84,04;27,47;6,7;0
2020;1;17;28,97;16,44;88,48;27,8;10,49;0,25
2020;1;18;21,55;14,39;85,96;58,45;12,91;2,79
2020;1;19;17,47;13,57;92,97;62,35;10,58;9,14
2020;1;20;23,45;15,53;90,2;61,18;10,42;0
2020;1;21;25,13;17,51;85,52;59,64;9,52;0
2020;1;22;23,78;16,9;91,47;60,96;8,2;0
2020;1;23;27,05;16,83;75,66;43,17;10,34;0
2020;1;24;32,32;17,54;92,09;38,84;2,96;0
2020;1;25;28,33;14,85;99,06;47,02;1,95;4,57
2020;1;26;19,5;11,9;94,7;49,53;1,93;2,79
2020;1;27;26,02;10,86;97,07;36,78;2,34;0
2020;1;28;28,51;8,3;99,54;26,86;1,25;0
2020;1;29;29,04;13,35;100;28,37;4,38;0
2020;1;30;37,25;20,05;66,41;14,87;3,88;0
2020;1;31;30,19;14,2;85,93;32,04;2,88;0
2020;2;1;33,64;20,76;64,99;25,6;4,15;0
2020;2;2;34,94;18,41;88,9;33,33;2,05;0
2020;2;3;33,08;16,65;97,6;43,29;2,23;0
2020;2;4;36,12;16,56;95,05;19,14;1,68;0
2020;2;5;27,97;15,55;98,32;41,29;2,47;0
2020;2;6;22,68;15,72;84,75;53,5;8,34;0
2020;2;7;26,47;16,42;85,45;46,66;9,04;0
2020;2;8;33,4;16,82;85,23;22,78;3,64;0
2020;2;9;29,11;16,72;90,47;43,44;6,76;0
2020;2;10;31,82;19,76;71,29;38,08;7,41;0
2020;2;11;37,19;19,25;67,38;16,5;4,23;0
2020;2;12;39,28;18,1;91,77;11,13;2,14;0
2020;2;13;30,92;15,01;96,48;41,86;1,37;0
2020;2;14;29,88;13,01;99,25;46,73;1,68;0
2020;2;15;38,18;14,15;87,32;22,5;1,47;0
2020;2;16;29,33;17,56;88,74;34,19;2,89;0,51
2020;2;17;25,08;16,96;97,92;57,02;4,81;1,78
2020;2;18;32,59;19,75;76,93;36,9;8,11;0
2020;2;19;36,55;16,98;92,99;27,19;2,3;0
2020;2;20;30,24;16,55;100;34,14;1,77;0
2020;2;21;29,28;11,73;97,47;43,18;1,41;0
2020;2;22;21,92;11,72;97,73;72,17;2,67;0,76
2020;2;23;29,28;16,38;80,89;24,14;10,27;0
2020;2;24;34,61;15,65;64,51;14,58;4,56;0
2020;2;25;39,31;13,73;74,85;10,79;2,29;0
2020;2;26;30,09;10,21;96,06;34,75;1,95;0
2020;2;27;22,9;15,7;89,28;55,71;8,71;0,51
2020;2;28;23,17;15,52;89,34;51,9;12,53;0
2020;2;29;31,58;17,33;66,43;24,33;7,73;0
2020;2;30;--;--;--;--;--;--
2020;2;31;--;--;--;--;--;--
2020;3;1;36,59;15,77;62,53;18,47;2,64;0
2020;3;2;31,95;13,4;96,47;39,48;3,51;0
2020;3;3;35,85;17;74,5;27,71;2,04;0
2020;3;4;31,46;16,57;92,62;32,63;1,47;0
2020;3;5;31,49;15,24;100;44,37;3,13;0
2020;3;6;39,22;21;78,95;24,17;1,36;0
2020;3;7;35,96;15,45;95,74;17,3;1,29;0
2020;3;8;27,51;14,71;100;49,49;3,81;1,78
2020;3;9;24,63;17,19;86,21;54,39;10,02;0
2020;3;10;26,14;18,15;83,25;49,98;9,61;0
2020;3;11;29,24;19,01;81,83;47,26;7,96;0
2020;3;12;27,62;12,9;97,79;51,16;1,37;0
2020;3;13;27;12,4;99,8;52,05;0,79;0
2020;3;14;26,44;12,4;99,41;49,5;1,55;0
2020;3;15;23,59;15,16;87,24;55,61;8,26;0
2020;3;16;27,47;15,42;83,38;41,02;9,61;0
2020;3;17;31,61;13,39;96,46;27,63;2,05;0
2020;3;18;27,97;12,05;94,24;43,56;1,94;0
2020;3;19;27,33;11,47;95,92;44,98;1,43;0
2020;3;20;27,02;11,5;100;40,53;0,93;0
2020;3;21;28,34;11,31;100;42,42;2,19;0
2020;3;22;29,89;12,73;92,87;40,82;3,12;0
2020;3;23;29,16;13,8;80,22;38,08;2,48;0
2020;3;24;30,7;12,9;94,33;30,26;1,07;0
2020;3;25;25,64;11,05;96,72;52,86;1,95;17,78
2020;3;26;18,8;11,92;76,16;50,41;4,64;0
2020;3;27;27,59;13,51;77,33;21,51;4,4;0
2020;3;28;25,14;8,65;90,75;37,69;1,54;0
2020;3;29;25,82;10,29;96,27;36,39;2,4;0
2020;3;30;27,5;5,92;97,86;26,47;1,07;0
2020;3;31;23,49;9,84;98,34;45,66;2,9;0
2020;4;1;24,78;14,06;88,14;47,37;7,78;0
2020;4;2;33,04;18,46;56,31;20,98;3,21;0
2020;4;3;35,63;15,65;76,77;20,97;1,41;0
2020;4;4;30,22;11,3;93,35;23,71;1,65;0
2020;4;5;21,39;10,14;98,1;55,44;1,96;2,29
2020;4;6;15,37;8,66;98,28;67,34;2,17;14,73
2020;4;7;18,03;9,34;96,71;49,35;2,11;2,03
2020;4;8;23,98;10,28;66,94;27,57;3,68;0
2020;4;9;29,88;11,8;66,78;16,27;1,4;0
2020;4;10;26,77;11,78;89,49;25,04;1,04;0
2020;4;11;23,98;13,59;96,3;62,01;2,26;64,01
2020;4;12;21,5;9,52;100;53,16;2,33;3,3
2020;4;13;20,24;8,61;99,19;53,93;1,79;0
2020;4;14;22,83;11,57;84,45;42,65;3,59;0
2020;4;15;22,71;10,57;84,66;41,85;1,11;0
2020;4;16;21,3;8,4;98,14;44,56;0,94;0
2020;4;17;22,68;8,66;100;49,15;0,99;0
2020;4;18;31,62;11,74;67,19;15,47;1,88;0
2020;4;19;27,43;12,89;94,46;27,84;2,23;0
2020;4;20;15,65;11,62;100;79,5;2,83;8,13
2020;4;21;20,54;8,84;99,34;54,71;0,99;0
2020;4;22;25,44;7,86;97,12;40,13;1,46;0
2020;4;23;24,83;11,15;94,02;50,06;3,29;0
2020;4;24;24,01;12,74;90,59;52,98;3,69;0
2020;4;25;24,78;15,06;77,9;43,52;6,01;0
2020;4;26;26,38;13,58;83,69;42,45;2,33;0
2020;4;27;20,24;13,9;87,29;54,28;8,88;0
2020;4;28;25,75;11,62;86,67;38,19;2,21;0
2020;4;29;26,77;11,9;81,57;26,81;1,67;0
2020;4;30;27,43;11,89;72,36;24,16;1,69;0
2020;4;31;--;--;--;--;--;--
2020;5;1;27,21;7,56;84,97;26,94;1,01;0
2020;5;2;24,76;8,96;98,88;32,14;1,56;7,62
2020;5;3;17,68;13,31;100;65,88;2,56;0,25
2020;5;4;22,85;9,17;98,77;50,06;1,36;0
2020;5;5;23,61;7,42;98,75;49,8;0,74;0
2020;5;6;28,72;11,98;84,87;32,59;1,62;0
2020;5;7;28,03;9,33;100;27,61;0,93;0
2020;5;8;27,93;8,35;100;28,27;1,8;0
2020;5;9;31,03;12,21;67,68;22,46;1,38;0
2020;5;10;30,67;11,08;83,45;20,09;1,54;0
2020;5;11;24,65;8,11;90,6;51,23;1,43;0
2020;5;12;22,98;11,09;87,64;55,19;2,39;0
2020;5;13;19,96;9,42;95,27;58,24;0,55;0
2020;5;14;23,29;7,89;96,58;35,22;0,84;2,54
2020;5;15;19,71;8;100;62,79;1,03;2,03
2020;5;16;21,85;7,05;92,15;34,85;0,85;0
2020;5;17;25,21;6,92;94,12;28,64;0,8;0
2020;5;18;26,21;7,06;91,4;27,47;0,75;0
2020;5;19;26,23;9,04;79,06;25,24;1,06;0
2020;5;20;30,31;12,22;59,17;16,15;1,55;0
2020;5;21;27,24;15,17;91,37;17,29;2,61;0
2020;5;22;20,37;7,9;96,78;48,43;1,42;0
2020;5;23;22,01;8,85;95,38;58,19;1,28;0
2020;5;24;21,46;8,42;96,93;50,86;1,27;9,4
2020;5;25;15,03;8,02;98,37;67,29;4,37;43,94
2020;5;26;14,11;7,16;99,62;62,49;0,73;3,56
2020;5;27;12,27;5,55;97,88;72,01;1,29;0
2020;5;28;13,99;9,88;100;75,24;2,31;66,8
2020;5;29;17,08;12,2;100;87,51;1,05;4,57
2020;5;30;22,68;9,61;99,08;56,84;0,88;0
2020;5;31;25,82;9,99;83,38;28,61;1,42;0
2020;6;1;25,23;7,15;92,26;28,77;0,78;0
2020;6;2;20,49;8,31;96,74;50,19;0,69;1,27
2020;6;3;20,34;12,16;100;68,93;1,74;0
